Product,Inches,Ram,OS,Weight,Price_euros,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,Price_log,Price_winsorized,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,Company_Apple,Company_Asus,Company_Dell,Company_HP,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Samsung,Company_Toshiba,Company_Company_Asus,Company_Company_Dell,Company_Company_HP,Company_Company_Lenovo,Company_Company_MSI,Company_Company_Mediacom,Company_Company_Samsung,Company_Company_Toshiba
XPS 13,-1.2057463211225212,-0.08649936486885113,Windows 10,-1.2116682698934156,1.2468428527955846,Quad HD+,2.636011387384545,2.558723813880344,Yes,No,No,Intel,-1.3957769631631485,Core i5 8250U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,UHD Graphics 620,0.8095260543069613,1.2468428527955846,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
IdeaPad 100S-14IBR,-0.7158621350243515,-1.263937338617448,Windows 10,-0.9276340549743316,-1.292742324015449,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-1.3957769631631485,Celeron Dual Core N3060,-1.1289655882356089,-0.42344896001431154,Flash Storage,No,Intel,HD Graphics 400,-0.13340218952297897,-1.292742324015449,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Thinkpad Yoga,-1.2057463211225212,-0.08649936486885113,Windows 10,-1.0023799010056689,1.0636721467054011,Full HD,0.04046632872097773,0.021480884582249147,Yes,Yes,No,Intel,0.788287737089352,Core i7 7500U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,0.7244869913518436,1.0636721467054011,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
XPS 15,0.40387314748575176,1.483417933462611,Windows 10,0.029112774226793797,2.1168954986801283,4K Ultra HD,3.9337839167163287,3.8273452785293913,Yes,No,No,Intel,0.986839073475942,Core i7 7700HQ,1.5859094516921386,-0.42344896001431154,SSD,No,Nvidia,GeForce GTX 1050,1.136837473973625,2.1168954986801283,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Legion Y520-15IKBN,0.40387314748575176,-0.08649936486885113,Windows 10,0.6868762193025677,-0.0007798092275344,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.986839073475942,Core i7 7700HQ,-0.8662357456619557,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1050M,-0.0007801134369105411,-0.0007798092275344,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
17-AK091ND (A9-9420/8GB/1TB/W10),1.3836415196820926,-0.08649936486885113,Windows 10,0.8363679113652437,-0.966209924406214,Standard,-0.608419935944914,-0.6128298477422744,No,No,No,AMD,1.383941746249124,A9-Series 9420,1.5859094516921386,-0.42344896001431154,HDD,No,AMD,Radeon R5,-3.387588141094014,-0.966209924406214,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
ThinkPad X1,-0.7158621350243515,1.483417933462611,Windows 10,-1.3462107927498237,2.198975936971123,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.788287737089352,Core i7 7500U,0.1846836246326558,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,1.1628307388919263,2.198975936971123,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
ROG GL553VE-FY022,0.40387314748575176,-0.08649936486885113,No OS,0.6868762193025677,0.097716716721659,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.986839073475942,Core i7 7700HQ,1.5859094516921386,-0.42344896001431154,HDD,No,Nvidia,GeForce GTX 1050 Ti,0.09323231045703152,0.097716716721659,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Extensa EX2540,0.40387314748575176,-0.8714580140345822,Windows 10,0.5373845272398917,-1.0825999859028443,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-0.6015716176167848,Core i3 6006U,0.1518423943109492,-0.42344896001431154,HDD,No,Intel,HD Graphics 520,-0.13340218952297897,-1.0825999859028443,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
IdeaPad 100S-14IBR,-0.7158621350243515,-0.8714580140345822,Windows 10,-0.9126848857680638,-1.292742324015449,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-1.3957769631631485,Celeron Dual Core N3060,-1.1289655882356089,-0.42344896001431154,Flash Storage,No,Intel,HD Graphics,-0.13340218952297897,-1.292742324015449,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Swift 3,-0.7158621350243515,-0.08649936486885113,Windows 10,-0.359565625136163,-0.3126854747333142,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,Graphics 620,-0.37496326726924234,-0.3126854747333142,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Blade Pro,-0.7158621350243515,1.483417933462611,Windows 10,-0.1353280870421493,2.198975936971123,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.986839073475942,Core i7 7700HQ,-0.5159292888970851,-0.42344896001431154,SSD,No,Nvidia,GeForce GTX 1060,1.1628307388919263,2.198975936971123,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Portege Z30-C-16J,-1.2057463211225212,-0.08649936486885113,Windows 10,-1.2565157775122182,0.1699475024177344,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-0.0059176084570124,Core i5 6200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 520,0.15695887807455625,0.1699475024177344,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Thinkpad X270,-1.765613962377573,-0.08649936486885113,Windows 10,-1.0173290702119366,0.778984354536915,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.788287737089352,Core i7 7500U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,0.5760426141182778,0.778984354536915,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
ROG G701VI,1.5935918851527375,4.623252530125535,Windows 10,2.6302682161173534,2.198975936971123,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.788287737089352,Core i7 6820HK,0.1846836246326558,-0.42344896001431154,SSD,No,Nvidia,GeForce GTX 1080,1.1628307388919263,2.198975936971123,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
A715-71G-59DH (i5-7300HQ/8GB/1TB/GeForce,0.40387314748575176,-0.08649936486885113,Linux,0.5373845272398917,-0.6574233155554919,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7300HQ,1.5859094516921386,-0.42344896001431154,HDD,No,Nvidia,GeForce GTX 1050,-1.0712597501525234,-0.6574233155554919,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
XPS 13,-1.2057463211225212,-0.08649936486885113,Windows 10,-1.2565157775122182,0.5588446190404673,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-1.3957769631631485,Core i5 8250U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,UHD Graphics 620,0.44394491804021324,0.5588446190404673,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
GL62M 7REX,0.40387314748575176,-0.08649936486885113,Windows 10,0.2384011431145404,0.1351453965823526,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.986839073475942,Core i7 7700HQ,-0.8662357456619557,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,0.12676074544464294,0.1351453965823526,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
250 G6,0.40387314748575176,-0.8714580140345822,No OS,-0.2698706098985574,-1.2223008918741174,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-0.6015716176167848,Core i3 6006U,0.1518423943109492,-0.42344896001431154,HDD,No,Intel,HD Graphics 520,-0.13340218952297897,-1.2223008918741174,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Tecra A50-D-11M,0.40387314748575176,-0.08649936486885113,Windows 10,-0.0605822410108112,-0.0746522036894296,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.3911850643161697,Core i5 7200U,0.1518423943109492,-0.42344896001431154,HDD,No,Intel,HD Graphics 620,-0.07758561612707113,-0.0746522036894296,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Inspiron 5570,0.40387314748575176,-0.08649936486885113,Windows 10,0.2384011431145404,-0.3126854747333142,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-0.9986742903899664,Core i7 8550U,-0.5159292888970851,-0.42344896001431154,SSD,No,AMD,Radeon 530,-0.37496326726924234,-0.3126854747333142,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Inspiron 5570,0.40387314748575176,1.483417933462611,Windows 10,0.2384011431145404,0.0419020186837826,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-0.9986742903899664,Core i7 8550U,-0.5159292888970851,4.502025561516328,SSD,HDD,AMD,Radeon 530,0.041047906936554766,0.0419020186837826,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
IdeaPad Y700-15ISK,0.40387314748575176,-0.08649936486885113,Windows 10,1.897758925010243,0.1420401533987962,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.5897364007027608,Core i7 6700HQ,-0.8662357456619557,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 960,0.1328162712100917,0.1420401533987962,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Alienware 17,1.5935918851527375,4.623252530125535,Windows 10,3.557116706905944,2.198975936971123,4K Ultra HD,3.9337839167163287,3.8273452785293913,No,Yes,No,Intel,0.986839073475942,Core i7 7700HQ,0.1846836246326558,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1070,1.1628307388919263,2.198975936971123,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Latitude E7470,-0.7158621350243515,-0.08649936486885113,Windows 10,-0.7183456860865852,0.1962132426708527,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.1926337279295786,Core i5 6300U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 520,0.17916093618303533,0.1962132426708527,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Ideapad 320-15IAP,0.40387314748575176,-0.8714580140345822,Windows 10,0.2384011431145404,-1.133489857643261,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-2.388533645096103,Celeron Dual Core N3350,0.1518423943109492,-0.42344896001431154,HDD,No,Intel,HD Graphics 500,-0.13340218952297897,-1.133489857643261,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
IdeaPad 320-15ISK,0.40387314748575176,-0.8714580140345822,Windows 10,0.2384011431145404,-0.9430632408081536,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-0.0059176084570124,Core i5 6200U,0.1518423943109492,-0.42344896001431154,HDD,No,Intel,HD Graphics 520,-2.865814114947215,-0.9430632408081536,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
15-ay047nv (i3-6006U/6GB/1TB/Radeon,0.40387314748575176,-0.47897868945171673,Windows 10,-0.0007855641857408028,-0.936496805744874,Standard,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-0.6015716176167848,Core i3 6006U,1.5859094516921386,-0.42344896001431154,HDD,No,AMD,Radeon R5 M430,-2.7566650711183263,-0.936496805744874,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
GP72VR Leopard,1.5935918851527375,-0.08649936486885113,Windows 10,0.9858596034279196,0.6193707342362467,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.986839073475942,Core i7 7700HQ,-0.8662357456619557,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1060,0.48203763812698347,0.6193707342362467,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Satellite Pro,0.40387314748575176,-0.8714580140345822,Windows 10,0.0889094510518644,-1.0038027651434895,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-0.4030202812301938,Core i3 6100U,-0.8662357456619557,-0.42344896001431154,SSD,No,Intel,HD Graphics 520,-0.13340218952297897,-1.0038027651434895,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Latitude 3580,0.40387314748575176,-0.08649936486885113,Windows 10,0.029112774226793797,-0.253587559163798,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7200U,1.5859094516921386,-0.42344896001431154,HDD,No,Intel,HD Graphics 620,-0.2924769618009288,-0.253587559163798,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
15-bs012nv (i7-7500U/8GB/1TB/Radeon,0.40387314748575176,-0.08649936486885113,Windows 10,0.0889094510518644,-0.5983253999859758,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.788287737089352,Core i7 7500U,1.5859094516921386,-0.42344896001431154,HDD,No,AMD,Radeon 530,-0.9121129708482818,-0.5983253999859758,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Tecra Z50-D-10E,0.40387314748575176,-0.08649936486885113,Windows 10,-0.0605822410108112,0.2438198968796296,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,0.21818720640777375,0.2438198968796296,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Aspire 3,0.40387314748575176,-0.8714580140345822,Linux,0.0889094510518644,-1.1449811190040005,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-0.6015716176167848,Core i3 6006U,-0.8662357456619557,-0.42344896001431154,SSD,No,Intel,HD Graphics 520,-0.13340218952297897,-1.1449811190040005,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Surface Laptop,-1.0657794108087588,-0.08649936486885113,Windows 10 S,-1.1787800976396268,1.2449550027148917,Standard,0.7217969066201642,1.515635054057794,Yes,No,No,Intel,0.986839073475942,Core i7 7600U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,Iris Plus Graphics 640,0.8086854776592234,1.2449550027148917,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
V310-15ISK (i5-7200U/8GB/1TB,0.40387314748575176,-0.08649936486885113,Windows 10,-0.2100739330734873,-0.4785700405194144,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7200U,-0.8662357456619557,2.0392883007510085,SSD,HDD,AMD,Radeon R5 M430,-0.6511803194468948,-0.4785700405194144,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Yoga 720-13IKB,-1.2057463211225212,-0.08649936486885113,Windows 10,-1.1070240854495423,-0.1239004666640264,Full HD,0.04046632872097773,0.021480884582249147,Yes,Yes,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,-0.1322755719706461,-0.1239004666640264,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
IdeaPad 320-15AST,0.40387314748575176,-0.8714580140345822,Windows 10,0.2384011431145404,-1.2484024712506536,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,AMD,-0.2044689448436027,E-Series E2-9000,-0.8662357456619557,-0.42344896001431154,SSD,No,AMD,Radeon R2 Graphics,-0.13340218952297897,-1.2484024712506536,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Pavilion X360,-0.7158621350243515,-0.8714580140345822,Windows 10,-0.6137015016427123,-0.673839403213691,Full HD,0.04046632872097773,0.021480884582249147,Yes,Yes,No,Intel,0.1926337279295786,Core i3 7100U,-0.8662357456619557,-0.42344896001431154,SSD,No,Nvidia,GeForce 940MX,-1.1203653907379927,-0.673839403213691,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
GP62 7RDX,0.40387314748575176,1.483417933462611,Windows 10,0.5373845272398917,0.3029178124491458,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.986839073475942,Core i7 7700HQ,-0.5159292888970851,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1050,0.2646062205195468,0.3029178124491458,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Zenbook 3,-0.7158621350243515,-0.08649936486885113,Windows 10,-1.406007469574894,0.0419020186837826,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,0.041047906936554766,0.0419020186837826,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Chromebook X360,-2.3954650587895068,-0.08649936486885113,Chrome OS,-0.9575323933868668,-1.0087275914409493,Standard,-1.0829180169818473,-1.077991051446925,Yes,No,No,Intel,-2.388533645096103,Celeron Dual Core N3350,-1.0413889740443911,-0.42344896001431154,Flash Storage,No,Intel,HD Graphics 500,-0.13340218952297897,-1.0087275914409493,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Gram 15Z975,0.40387314748575176,-0.08649936486885113,Windows 10,-1.420956638781162,1.952734622098139,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,-0.9986742903899664,Core i7 8550U,0.1846836246326558,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,1.0827317315030782,1.952734622098139,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Aspire VX5-591G,0.40387314748575176,1.483417933462611,Windows 10,0.6868762193025677,0.3111258562782453,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7300HQ,-0.5159292888970851,-0.42344896001431154,SSD,No,Nvidia,GeForce GTX 1050 Ti,0.2708862003860763,0.3111258562782453,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
GV62M 7RD,0.40387314748575176,-0.08649936486885113,Windows 10,0.2384011431145404,-0.1831625431101246,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7300HQ,-0.5159292888970851,-0.42344896001431154,SSD,No,Nvidia,GeForce GTX 1050,-0.20231515509072764,-0.1831625431101246,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
L502NA-GO052T (N3350/4GB/128GB/W10),0.40387314748575176,-0.8714580140345822,Windows 10,-0.2698706098985574,-1.133489857643261,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-2.388533645096103,Celeron Dual Core N3350,-0.8662357456619557,-0.42344896001431154,SSD,No,Intel,HD Graphics 500,-0.13340218952297897,-1.133489857643261,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Alienware 15,0.40387314748575176,1.483417933462611,Windows 10,1.748267232947566,1.5456156481748051,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7300HQ,-0.8662357456619557,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1060,0.9343725257284712,1.5456156481748051,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
17-bs000nv I3,1.5935918851527375,-0.8714580140345822,Windows 10,0.6868762193025677,-0.673839403213691,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,-0.6015716176167848,Core i3 6006U,-0.5159292888970851,-0.42344896001431154,SSD,No,AMD,Radeon R5 520,-1.1203653907379927,-0.673839403213691,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Yoga 730,-1.2057463211225212,-0.08649936486885113,Windows 10,-1.271464946718486,0.639447609442224,Full HD,0.04046632872097773,0.021480884582249147,Yes,Yes,No,Intel,-0.9986742903899664,Core i7 8550U,0.1846836246326558,-0.42344896001431154,SSD,No,Intel,UHD Graphics 620,0.4943593615874885,0.639447609442224,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Alienware 15,0.40387314748575176,1.483417933462611,Windows 10,2.166843970723059,2.198975936971123,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,1.1853904098625332,Core i7 7820HK,-0.5159292888970851,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1070,1.1628307388919263,2.198975936971123,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
250 G6,0.40387314748575176,-0.8714580140345822,Windows 10,-0.2698706098985574,-0.8156579844928715,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,0.3911850643161697,Core i5 7200U,0.1518423943109492,-0.42344896001431154,HDD,No,AMD,Radeon 520,-1.6909624668367658,-0.8156579844928715,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Inspiron 3567,0.40387314748575176,-0.8714580140345822,Windows 10,0.2384011431145404,-0.9255472752768552,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-0.6015716176167848,Core i3 6006U,1.5859094516921386,-0.42344896001431154,HDD,No,AMD,Radeon R5 M430,-2.597590922494345,-0.9255472752768552,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
17-Y002nv (A10-9600P/6GB/2TB/Radeon,1.5935918851527375,-0.47897868945171673,Windows 10,0.9111137573965812,-0.8872485427702771,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,AMD,0.1926337279295786,A10-Series 9600P,4.388361105811104,-0.42344896001431154,HDD,No,AMD,Radeon R7 M440,-2.1825693762507368,-0.8872485427702771,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
V110-15ISK (3855U/4GB/500GB/W10),0.40387314748575176,-0.8714580140345822,Windows 10,0.0889094510518644,-1.292742324015449,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-1.3957769631631485,Celeron Dual Core 3855U,0.1518423943109492,-0.42344896001431154,HDD,No,Intel,HD Graphics 510,-0.13340218952297897,-1.292742324015449,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Chromebook 14,-0.7158621350243515,-0.8714580140345822,Chrome OS,-0.8827865473555288,-1.2057206433393364,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-1.3957769631631485,Celeron Dual Core 3855U,-1.1289655882356089,-0.42344896001431154,Flash Storage,No,Intel,HD Graphics 510,-0.13340218952297897,-1.2057206433393364,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
IdeaPad 520s-14IKB,-0.7158621350243515,-0.8714580140345822,Windows 10,-0.5090573171988392,-0.673839403213691,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,-1.1203653907379927,-0.673839403213691,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
ZBook 17,1.5935918851527375,-0.08649936486885113,Windows 10,1.6436230485036931,1.3108491785749024,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.986839073475942,Core i7 7700HQ,0.1518423943109492,-0.42344896001431154,HDD,No,Nvidia,Quadro M1200,0.8376150667544693,1.3108491785749024,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
ThinkPad X1,-0.7158621350243515,-0.08649936486885113,Windows 10,-0.9276340549743316,2.198975936971123,Standard,1.3382388580527615,1.2901023492312969,Yes,No,No,Intel,0.788287737089352,Core i7 7500U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,1.1628307388919263,2.198975936971123,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Satellite Pro,-1.2057463211225212,-0.08649936486885113,Windows 10,-0.8080407013241908,-0.2240386013790399,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,-0.2536525040813489,-0.2240386013790399,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
TravelMate B117-M,-2.3954650587895068,-0.8714580140345822,Windows 10,-0.9575323933868668,-1.292742324015449,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-1.3957769631631485,Celeron Dual Core N3050,-1.1289655882356089,-0.42344896001431154,Flash Storage,No,Intel,HD Graphics,-0.13340218952297897,-1.292742324015449,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Yoga 910-13IKB,-0.7158621350243515,1.483417933462611,Windows 10,-0.987430731799402,1.0498498008971977,Full HD,0.04046632872097773,0.021480884582249147,Yes,No,No,Intel,0.788287737089352,Core i7 7500U,0.1846836246326558,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,0.7177665226110709,1.0498498008971977,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Chromebook Flip,-1.765613962377573,-0.8714580140345822,Chrome OS,-1.2565157775122182,-0.7230876661882877,Full HD,0.04046632872097773,0.021480884582249147,Yes,No,No,Intel,-2.785636317869285,Core M M3-6Y30,-1.0413889740443911,-0.42344896001431154,Flash Storage,No,Intel,HD Graphics 515,-1.2840543073208177,-0.7230876661882877,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Portege Z30T-C-133,-1.2057463211225212,1.483417933462611,Windows 10,-1.0173290702119366,1.2599757229221438,Full HD,0.04046632872097773,0.021480884582249147,Yes,No,No,Intel,0.3911850643161697,Core i7 6500U,0.1846836246326558,-0.42344896001431154,SSD,No,Intel,HD Graphics 520,0.8153540711566502,1.2599757229221438,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
15-bs011nv (i7-7500U/4GB/500GB/Radeon,0.40387314748575176,-0.8714580140345822,Windows 10,0.0889094510518644,-0.6902554908718899,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.788287737089352,Core i7 7500U,0.1518423943109492,-0.42344896001431154,HDD,No,AMD,Radeon 530,-1.172007485415769,-0.6902554908718899,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
